
nutple file: /nfs/slac/g/atlas/u02/cmilke/datasets/VBFH125_gamgam/data-CxAOD-0.root
(38.9013, 1.0083829, -0.39162475, 0.0, 22, 1)

[22, 22]
(11.982881, 3.8356173, -1.4074515, 0.33, 1, 23)
(37.990112, 0.5246886, -1.479193, 0.33, 1, 23)
(1.6434066, 6.9629683, -2.4461162, 1.8688124e-05, 21, 23)
(50.59704, 2.2008417, 1.6613172, 125.00205, 25, 62)
(12.090023, 3.5273345, -0.023048675, 0.0, 22, 1)
(53.33738, 0.36946774, 1.8884764, 0.0, 22, 1)

(11.982881, 3.8356173, -1.4074515, 0.33, 1, 23)
(37.990112, 0.5246886, -1.479193, 0.33, 1, 23)

[22, 1]
(79.76958, -0.51666105, 1.145217, 0.33, 2, 23)

(79.76958, -0.51666105, 1.145217, 0.33, 2, 23)
(61.045185, -2.3317058, -1.8784531, 0.33, 1, 23)
(5.0530005, 0.93750674, -0.9250238, 3.9537247e-07, 21, 23)
(20.03357, -4.1580667, -2.5837982, 125.00255, 25, 44)
(20.54681, -4.1380424, -2.630636, 125.00255, 25, 44)
(21.034851, -4.1139116, -2.6824734, 125.00255, 25, 62)
(50.89834, -2.9220777, 1.8563775, 0.0, 22, 1)
(58.333836, -1.8013371, -1.6483198, 0.0, 22, 1)

(79.76958, -0.51666105, 1.145217, 0.33, 2, 23)
(61.045185, -2.3317058, -1.8784531, 0.33, 1, 23)

(79.76958, -0.51666105, 1.145217, 0.33, 2, 23)
(61.045185, -2.3317058, -1.8784531, 0.33, 1, 23)
(5.0530005, 0.93750674, -0.9250238, 3.9537247e-07, 21, 23)
(20.03357, -4.1580667, -2.5837982, 125.00255, 25, 44)
(20.54681, -4.1380424, -2.630636, 125.00255, 25, 44)
(21.034851, -4.1139116, -2.6824734, 125.00255, 25, 62)
(50.89834, -2.9220777, 1.8563775, 0.0, 22, 1)

[2, 22, 1, 22]
(94.38308, -0.08787998, -2.5332916, 0.33, 1, 23)
(34.736034, -5.0809016, -1.0684646, 0.33, 2, 23)
(13.260725, 1.1588124, 0.12127466, 1.0115243e-06, 21, 23)
